nombre,descripcion,orden,ra_sistema_id,abreviatura_id
i),"Se han descrito programas, actividades y estrategias de actuación promotoras de igualdad.",9,DSA_EI_AND_4,DSA_EI_AND_4_9
j),Se han seleccionado recursos didácticos no sexistas para la intervención.,10,DSA_EI_AND_4,DSA_EI_AND_4_10
k),Se ha valorado la necesidad de analizar las propias actitudes y comportamientos relacionados con la igualdad de género.,11,DSA_EI_AND_4,DSA_EI_AND_4_11
a),Se han descrito las principales teorías y técnicas de modificación de conducta.,1,DSA_EI_AND_5,DSA_EI_AND_5_1
b),Se han identificado los trastornos de conducta y conflictos en las relaciones interpersonales más frecuentes en la infancia.,2,DSA_EI_AND_5,DSA_EI_AND_5_2
c),Se han establecido y descrito las diferentes fases del programa de intervención.,3,DSA_EI_AND_5,DSA_EI_AND_5_3
d),Se ha valorado la importancia del diagnóstico en la programación de la intervención.,4,DSA_EI_AND_5,DSA_EI_AND_5_4
e),Se han establecido las estrategias e instrumentos para identificar las causas de los trastornos de conducta o de relación.,5,DSA_EI_AND_5,DSA_EI_AND_5_5
f),Se han identificado las técnicas de intervención más adecuadas a cada situación.,6,DSA_EI_AND_5,DSA_EI_AND_5_6
g),Se han descrito estrategias de mediación que propician el consenso entre los niños.,7,DSA_EI_AND_5,DSA_EI_AND_5_7
h),Se han descrito los instrumentos más adecuados para el seguimiento de la intervención.,8,DSA_EI_AND_5,DSA_EI_AND_5_8
i),Se han descrito las pautas de actuación correcta por parte del educador o educadora ante los problemas de conducta y los conflictos en las relaciones infantiles.,9,DSA_EI_AND_5,DSA_EI_AND_5_9
j),Se han valorado las limitaciones de los niños y niñas para modular y controlar la conducta.,10,DSA_EI_AND_5,DSA_EI_AND_5_10
a),Se han descrito las actitudes y el papel que debe desempeñar el educador o educadora para favorecer el desarrollo socioafectivo de los niños y niñas.,1,DSA_EI_AND_6,DSA_EI_AND_6_1
b),Se han identificado estilos de relación favorecedores de la creación de una identidad positiva.,2,DSA_EI_AND_6,DSA_EI_AND_6_2
c),Se han identificado las habilidades sociales necesarias para relacionarse adecuadamente con los niños y las niñas.,3,DSA_EI_AND_6,DSA_EI_AND_6_3
d),Se ha potenciado la expresión e identificación de emociones por parte de los niños y niñas.,4,DSA_EI_AND_6,DSA_EI_AND_6_4
e),Se han organizado los espacios atendiendo a las necesidades socioafectivas de los niños y niñas.,5,DSA_EI_AND_6,DSA_EI_AND_6_5
f),Se han dispuesto los recursos y agrupamientos propiciando la interacción libre de los niños y de las niñas.,6,DSA_EI_AND_6,DSA_EI_AND_6_6
g),Se ha respondido adecuadamente ante las contingencias relativas al ámbito socioafectivo.,7,DSA_EI_AND_6,DSA_EI_AND_6_7
h),Se ha analizado y valorado el papel de la persona educadora en la creación de un clima de afecto y confianza.,8,DSA_EI_AND_6,DSA_EI_AND_6_8
i),Se ha respetado el principio de igualdad de género en el desarrollo de la intervención.,9,DSA_EI_AND_6,DSA_EI_AND_6_9
j),Se han aplicado estrategias que favorecen el desempeño de roles variados que no reproduzcan una asignación sexista de los mismos.,10,DSA_EI_AND_6,DSA_EI_AND_6_10
a),Se han identificado los indicadores de evaluación más pertinentes en el ámbito socioafectivo.,1,DSA_EI_AND_7,DSA_EI_AND_7_1
b),Se han diseñado o seleccionado instrumentos adecuados para obtener información sobre la situación socioafectiva del niño y la niña.,2,DSA_EI_AND_7,DSA_EI_AND_7_2
c),Se ha justificado la importancia de la evaluación inicial.,3,DSA_EI_AND_7,DSA_EI_AND_7_3
d),Se han registrado los datos extraídos del proceso de evaluación en el soporte establecido.,4,DSA_EI_AND_7,DSA_EI_AND_7_4
e),Se ha valorado la importancia de la objetividad en la obtención y registro de la información.,5,DSA_EI_AND_7,DSA_EI_AND_7_5
f),Se ha interpretado correctamente la información recogida de los procesos de evaluación.,6,DSA_EI_AND_7,DSA_EI_AND_7_6
g),Se han identificado las situaciones que requieren la participación de otros profesionales y las pautas de actuación a seguir.,7,DSA_EI_AND_7,DSA_EI_AND_7_7
h),Se han elaborado informes coherentes con la información a transmitir y el receptor de la misma.,8,DSA_EI_AND_7,DSA_EI_AND_7_8
i),Se han identificado las posibles causas de una intervención no adecuada.,9,DSA_EI_AND_7,DSA_EI_AND_7_9
j),Se ha valorado la importancia de la evaluación para corregir las desviaciones y mejorar la intervención.,10,DSA_EI_AND_7,DSA_EI_AND_7_10
a),Se han descrito los principios de la inteligencia emocional y social.,1,HS_EI_AND_1,HS_EI_AND_1_1
b),Se ha valorado la importancia de las habilidades sociales en el desempeño de la labor profesional.,2,HS_EI_AND_1,HS_EI_AND_1_2
c),Se han caracterizado las distintas etapas de un proceso comunicativo.,3,HS_EI_AND_1,HS_EI_AND_1_3
d),"Se han identificado los diferentes estilos de comunicación, sus ventajas y limitaciones.",4,HS_EI_AND_1,HS_EI_AND_1_4
e),Se ha valorado la importancia del uso de la comunicación tanto verbal como no verbal en las relaciones interpersonales.,5,HS_EI_AND_1,HS_EI_AND_1_5
f),"Se ha establecido una eficaz comunicación para asignar tareas, recibir instrucciones e intercambiar ideas o información.",6,HS_EI_AND_1,HS_EI_AND_1_6
g),Se han utilizado las habilidades sociales adecuadas a la situación y atendiendo a la diversidad cultural.,7,HS_EI_AND_1,HS_EI_AND_1_7
h),"Se ha demostrado interés por no juzgar a las personas y respetar sus elementos diferenciadores personales: Emociones, sentimientos, personalidad.",8,HS_EI_AND_1,HS_EI_AND_1_8
i),Se ha demostrado una actitud positiva hacia el cambio y a aprender de todo lo que sucede.,9,HS_EI_AND_1,HS_EI_AND_1_9
j),Se ha valorado la importancia de la autocrítica y la autoevaluación en el desarrollo de habilidades de relación interpersonal y de comunicación adecuadas.,10,HS_EI_AND_1,HS_EI_AND_1_10
a),"Se han descrito los elementos fundamentales de un grupo, su estructura y dinámica así como los factores que pueden modificarlas.",1,HS_EI_AND_2,HS_EI_AND_2_1
b),Se han analizado y seleccionado las diferentes técnicas de dinamización y funcionamiento de grupos.,2,HS_EI_AND_2,HS_EI_AND_2_2
c),Se han explicado las ventajas del trabajo en equipo frente al individual.,3,HS_EI_AND_2,HS_EI_AND_2_3
d),Se han diferenciado los diversos roles que pueden darse en un grupo y las relaciones entre ellos.,4,HS_EI_AND_2,HS_EI_AND_2_4
e),Se han identificado las principales barreras de comunicación grupal.,5,HS_EI_AND_2,HS_EI_AND_2_5
f),Se han planteado diferentes estrategias de actuación para aprovechar la función de liderazgo y los roles en la estructura y funcionamiento del grupo.,6,HS_EI_AND_2,HS_EI_AND_2_6
g),Se ha definido el reparto de tareas como procedimiento para el trabajo grupo.,7,HS_EI_AND_2,HS_EI_AND_2_7
h),Se ha valorado la importancia de una actitud tolerante y de empatia para conseguir la confianza del grupo.,8,HS_EI_AND_2,HS_EI_AND_2_8
i),Se ha logrado un ambiente de trabajo relajado y cooperativo.,9,HS_EI_AND_2,HS_EI_AND_2_9
j),Se han respetado las opiniones diferentes a la propia y los acuerdos de grupo.,10,HS_EI_AND_2,HS_EI_AND_2_10
a),Se han descrito los diferentes tipos y funciones de las reuniones.,1,HS_EI_AND_3,HS_EI_AND_3_1
b),Se han descrito las etapas del desarrollo de una reunión.,2,HS_EI_AND_3,HS_EI_AND_3_2
c),"Se han aplicado técnicas de moderación de reuniones, justificándolas.",3,HS_EI_AND_3,HS_EI_AND_3_3
d),Se ha demostrado la importancia de la capacidad de exponer ideas de manera clara y concisa.,4,HS_EI_AND_3,HS_EI_AND_3_4
e),"Se han descrito los factores de riesgo, los sabotajes posibles de una reunión, justificando las estrategias de resolución.",5,HS_EI_AND_3,HS_EI_AND_3_5
f),Se ha valorado la necesidad de una buena y diversa información en la convocatoria de reuniones.,6,HS_EI_AND_3,HS_EI_AND_3_6
g),"Se ha descrito la importancia de la motivación y de las estrategias empleadas, para conseguir la participación en las reuniones.",7,HS_EI_AND_3,HS_EI_AND_3_7
h),Se han aplicado técnicas de recogida de información y evaluación de resultados de una reunión.,8,HS_EI_AND_3,HS_EI_AND_3_8
i),Se han demostrado actitudes de respeto y tolerancia en la conducción de reuniones.,9,HS_EI_AND_3,HS_EI_AND_3_9
a),Se han analizado e identificado las principales fuentes de los problemas y conflictos grupales.,1,HS_EI_AND_4,HS_EI_AND_4_1
b),Se han descrito las principales técnicas y estrategias para la gestión de conflictos.,2,HS_EI_AND_4,HS_EI_AND_4_2
c),Se han identificado y descrito las estrategias más adecuadas para la búsqueda de soluciones y resolución de problemas.,3,HS_EI_AND_4,HS_EI_AND_4_3
d),Se han descrito las diferentes fases del proceso de toma de decisiones.,4,HS_EI_AND_4,HS_EI_AND_4_4
e),Se han resuelto problemas y conflictos aplicando los procedimientos adecuados a cada caso.,5,HS_EI_AND_4,HS_EI_AND_4_5
f),Se han respetado las opiniones de los demás respecto a las posibles vías de solución de problemas y conflictos.,6,HS_EI_AND_4,HS_EI_AND_4_6
g),Se han aplicado correctamente técnicas de mediación y negociación.,7,HS_EI_AND_4,HS_EI_AND_4_7
h),"Se ha tenido en cuenta a las personas (usuarios), sea cual sea su edad o condición física y mental, en el proceso de toma de decisiones.",8,HS_EI_AND_4,HS_EI_AND_4_8
i),Se ha planificado la tarea de toma de decisiones y la autoevaluación del proceso.,9,HS_EI_AND_4,HS_EI_AND_4_9
j),Se ha valorado la importancia del intercambio comunicativo en la toma de decisiones.,10,HS_EI_AND_4,HS_EI_AND_4_10
a),Se han seleccionado los indicadores de evaluación.,1,HS_EI_AND_5,HS_EI_AND_5_1
b),Se han aplicado técnicas de investigación social y sociométricas.,2,HS_EI_AND_5,HS_EI_AND_5_2
c),Se ha autoevaluado la situación personal y social de partida del profesional.,3,HS_EI_AND_5,HS_EI_AND_5_3
d),Se han diseñado instrumentos de recogida de información.,4,HS_EI_AND_5,HS_EI_AND_5_4
e),Se han registrado los datos en soportes establecidos.,5,HS_EI_AND_5,HS_EI_AND_5_5
f),Se ha interpretado los datos recogidos.,6,HS_EI_AND_5,HS_EI_AND_5_6
g),Se han elaborado informes coherentes con la información a trasmitir y el receptor de la misma.,7,HS_EI_AND_5,HS_EI_AND_5_7
h),Se han identificado las situaciones que necesiten mejorar.,8,HS_EI_AND_5,HS_EI_AND_5_8
i),Se han marcado las pautas a seguir en la mejora.,9,HS_EI_AND_5,HS_EI_AND_5_9
j),Se ha realizado una autoevaluación final del proceso trabajado por el profesional.,10,HS_EI_AND_5,HS_EI_AND_5_10
a),Se han identificado las diferencias entre los diversos tipos de modelos de atención a la infancia en la Unión Europea.,1,IFAMRS_EI_AND_1,IFAMRS_EI_AND_1_1
b),Se han identificado y descrito las características más significativas de la red de servicios sociales de atención a la infancia.,2,IFAMRS_EI_AND_1,IFAMRS_EI_AND_1_2
c),Se ha analizado la legislación vigente en relación a los servicios de atención a la infancia.,3,IFAMRS_EI_AND_1,IFAMRS_EI_AND_1_3
d),Se ha descrito la estructura organizativa y funcional de los diferentes centros de atención a la infancia.,4,IFAMRS_EI_AND_1,IFAMRS_EI_AND_1_4
e),Se han identificado los documentos que regulan la intervención socioeducativa en los centros de menores.,5,IFAMRS_EI_AND_1,IFAMRS_EI_AND_1_5
f),Se han formulado objetivos acordes con las características de los niños y niñas y del modelo socio-educativo del centro.,6,IFAMRS_EI_AND_1,IFAMRS_EI_AND_1_6
g),"Se han propuesto actividades, recursos y estrategias de intervención adecuadas.",7,IFAMRS_EI_AND_1,IFAMRS_EI_AND_1_7
h),Se han previsto los espacios y los tiempos necesarios.,8,IFAMRS_EI_AND_1,IFAMRS_EI_AND_1_8
i),Se han establecido los canales y mecanismos de coordinación e intercambio de información con otros profesionales implicados en el proceso.,9,IFAMRS_EI_AND_1,IFAMRS_EI_AND_1_9
j),Se ha valorado la importancia del trabajo en equipo en el éxito de la intervención.,10,IFAMRS_EI_AND_1,IFAMRS_EI_AND_1_10
a),Se ha identificado y descrito la influencia de las pautas de crianza en la familia en el desarrollo integral del niño y de la niña.,1,IFAMRS_EI_AND_2,IFAMRS_EI_AND_2_1
b),Se han descrito programas de ayuda e intervención con familias desde los ámbitos educativo y social.,2,IFAMRS_EI_AND_2,IFAMRS_EI_AND_2_2
c),"Se han propuesto estrategias, actividades y recursos para favorecer la participación de la familia y, en su caso, mejorar su competencia educativa.",3,IFAMRS_EI_AND_2,IFAMRS_EI_AND_2_3
d),"Se han identificado los criterios educativos, aspectos formales y actitudes que se deben tener en cuenta en relación a la colaboración con las familias.",4,IFAMRS_EI_AND_2,IFAMRS_EI_AND_2_4
e),Se ha valorado la importancia de la colaboración familia-institución en los primeros años.,5,IFAMRS_EI_AND_2,IFAMRS_EI_AND_2_5
f),Se han descrito las problemáticas e indicadores asociados a las familias en situación de riesgo social.,6,IFAMRS_EI_AND_2,IFAMRS_EI_AND_2_6
g),Se han identificado los indicadores y requisitos que señalan la existencia de maltrato.,7,IFAMRS_EI_AND_2,IFAMRS_EI_AND_2_7
h),Se han concretado los protocolos de actuación tras la detección de situación de riesgo o maltrato en la familia.,8,IFAMRS_EI_AND_2,IFAMRS_EI_AND_2_8
i),Se ha valorado el papel de la persona educadora en la detección y comunicación de las situaciones de riesgo y/o maltrato infantil.,9,IFAMRS_EI_AND_2,IFAMRS_EI_AND_2_9
j),Se ha valorado la necesidad de mantener una actitud respetuosa hacia las diversas situaciones familiares.,10,IFAMRS_EI_AND_2,IFAMRS_EI_AND_2_10
a),Se han empleado técnicas e instrumentos para la obtención de información.,1,IFAMRS_EI_AND_3,IFAMRS_EI_AND_3_1
b),Se han identificado las características y necesidades del grupo y el contexto asignado.,2,IFAMRS_EI_AND_3,IFAMRS_EI_AND_3_2
c),Se han organizado los espacios y recursos materiales y humanos.,3,IFAMRS_EI_AND_3,IFAMRS_EI_AND_3_3
d),Se han aplicado estrategias metodológicas.,4,IFAMRS_EI_AND_3,IFAMRS_EI_AND_3_4
e),"Se ha valorado la necesidad de generar un clima familiar, de seguridad afectiva y confianza.",5,IFAMRS_EI_AND_3,IFAMRS_EI_AND_3_5
f),Se ha favorecido la conciliación de las rutinas del centro con los ritmos individuales.,6,IFAMRS_EI_AND_3,IFAMRS_EI_AND_3_6
g),Se han resuelto las situaciones de urgencia e imprevistos.,7,IFAMRS_EI_AND_3,IFAMRS_EI_AND_3_7
h),Se han adoptado medidas de prevención y seguridad.,8,IFAMRS_EI_AND_3,IFAMRS_EI_AND_3_8
i),Se han adoptado actitudes de escucha a las propuestas de los niños y niñas permitiéndoles participar activamente en las decisiones que les afectan.,9,IFAMRS_EI_AND_3,IFAMRS_EI_AND_3_9
j),Se ha justificado la necesidad del trabajo en equipo y de la colaboración con otros profesionales.,10,IFAMRS_EI_AND_3,IFAMRS_EI_AND_3_10
a),Se han identificado los canales de participación de las familias en la institución.,1,IFAMRS_EI_AND_4,IFAMRS_EI_AND_4_1
b),Se han identificado las necesidades educativas y/o de participación de la familia.,2,IFAMRS_EI_AND_4,IFAMRS_EI_AND_4_2
c),Se han preparado guiones para reuniones y entrevistas con las familias.,3,IFAMRS_EI_AND_4,IFAMRS_EI_AND_4_3
d),Se han realizado reuniones y entrevistas siguiendo objetivos y guiones establecidos.,4,IFAMRS_EI_AND_4,IFAMRS_EI_AND_4_4
e),Se ha mantenido una actitud receptiva a las iniciativas y propuestas de participación de las familias.,5,IFAMRS_EI_AND_4,IFAMRS_EI_AND_4_5
f),"Se han organizado los recursos, espacios y tiempos de acuerdo a los objetivos de la actividad.",6,IFAMRS_EI_AND_4,IFAMRS_EI_AND_4_6
g),Se ha respondido ante situaciones imprevistas.,7,IFAMRS_EI_AND_4,IFAMRS_EI_AND_4_7
h),Se ha mantenido actitud positiva en la relación con las familias.,8,IFAMRS_EI_AND_4,IFAMRS_EI_AND_4_8
i),Se ha valorado la importancia de las habilidades sociales de la persona educadora en las relaciones con la familia.,9,IFAMRS_EI_AND_4,IFAMRS_EI_AND_4_9
j),Se ha adaptado la comunicación a las características de las familias.,10,IFAMRS_EI_AND_4,IFAMRS_EI_AND_4_10
a),Se han diseñado o seleccionado instrumentos adecuados para obtener información de los niños y niñas.,1,IFAMRS_EI_AND_5,IFAMRS_EI_AND_5_1
